card_id,card_type,title,short_description,full_description,topics,skills_required,skills_gained,news_category,format,language,location,published_at,updated_at,freshness_timestamp,source_name,source_type,author_name,estimated_read_time_minutes,quality_score,popularity_score,editorial_priority,source_authority,topic_urgency,actionability_relevance,recency_score,breaking_score,novelty_score,integrity_score,status,embedding_vector
news_0222,news,Cybersecurity moves that create student openings,"Policy Radar covers cybersecurity, policy for students who want personally relevant, current news.","Cybersecurity moves that create student openings focuses on cybersecurity, policy and explains why the update matters now. It is written for students who bring python and can deepen analytics while staying current on fast-moving developments.",cybersecurity|policy,python,analytics,student_opportunity,explainer,en,Global,2026-03-21T09:15:11.740865,2026-03-21T15:42:59.255872,2026-03-21T15:42:59.255872,Policy Radar,government_watch,Cybersecurity Desk,6,0.7786,0.494,0.8623,0.95,0.7745,0.7723,0.4989,0.2098,0.6438,0.8821,active,"[0.2151,0.4815,-0.2267,0.2015,-0.4942,0.1898,-0.1793,-0.4232,-0.1425,0.3296,0.0633,-0.074]"
news_0223,news,Fresh Research regulation update explained,"Lab Chronicle covers research for students who want personally relevant, current news.","Fresh Research regulation update explained focuses on research and explains why the update matters now. It is written for students who bring critical_thinking and can deepen figma, git while staying current on fast-moving developments.",research,critical_thinking,figma|git,policy_watch,explainer,es,US,2026-03-18T22:02:31.099106,2026-03-19T03:56:55.320635,2026-03-19T03:56:55.320635,Lab Chronicle,research_lab,Research Desk,14,0.7338,0.3181,0.5375,0.97,0.3587,0.8495,0.0633,0.276,0.6738,0.8688,hidden,"[0.7211,0.1969,0.2958,-0.0579,-0.1431,0.0185,0.2207,-0.212,-0.2829,-0.0186,0.3838,-0.0915]"
news_0224,news,Data research digest with practical takeaways,"Policy Radar covers data, research for students who want personally relevant, current news.","Data research digest with practical takeaways focuses on data, research and explains why the update matters now. It is written for students who bring analytics, data_literacy, python and can deepen prompt_engineering, react while staying current on fast-moving developments.",data|research,analytics|data_literacy|python,prompt_engineering|react,research_digest,newsletter,en,Global,2026-03-21T17:37:13.044621,2026-03-22T02:39:10.421672,2026-03-22T02:39:10.421672,Policy Radar,government_watch,Data Desk,5,0.8462,0.7888,0.5272,0.95,0.5313,0.5932,0.6821,0.2464,0.7097,0.9315,active,"[0.0865,0.3836,-0.0917,0.4661,-0.4681,-0.1563,-0.3327,-0.3626,-0.1544,0.0539,0.0903,0.3146]"
news_0225,news,Policy opportunity roundup for active students,"Security Brief covers policy for students who want personally relevant, current news.","Policy opportunity roundup for active students focuses on policy and explains why the update matters now. It is written for students who bring critical_thinking, public_speaking and can deepen react while staying current on fast-moving developments.",policy,critical_thinking|public_speaking,react,student_opportunity,explainer,en,EU,2026-03-21T23:19:56.286611,2026-03-21T23:59:51.544240,2026-03-21T23:59:51.544240,Security Brief,specialist_media,Policy Desk,7,0.7787,0.7472,0.793,0.94,0.8512,0.8586,0.6692,0.2438,0.5366,0.8352,active,"[0.5317,0.0109,-0.1695,0.1135,-0.2502,0.0579,0.5499,-0.0526,0.3153,0.1572,0.2314,-0.3561]"
news_0226,news,Startups demand snapshot for students and builders,"Lab Chronicle covers startups for students who want personally relevant, current news.","Startups demand snapshot for students and builders focuses on startups and explains why the update matters now. It is written for students who bring leadership, public_speaking and can deepen figma, sql while staying current on fast-moving developments.",startups,leadership|public_speaking,figma|sql,market_map,explainer,ru,US,2026-03-20T04:36:34.782885,2026-03-20T12:53:00.834864,2026-03-20T12:53:00.834864,Lab Chronicle,research_lab,Startups Desk,8,0.753,0.521,0.7868,0.97,0.6409,0.5712,0.202,0.1504,0.5683,0.8651,active,"[0.3194,0.4918,-0.1921,0.1336,0.0233,-0.438,0.0565,0.2799,-0.078,-0.2038,0.5168,-0.1131]"
news_0227,news,What the latest Policy study means right now,"Startup Signal covers policy, startups for students who want personally relevant, current news.","What the latest Policy study means right now focuses on policy, startups and explains why the update matters now. It is written for students who bring critical_thinking, data_literacy, leadership and can deepen sql while staying current on fast-moving developments.",policy|startups,critical_thinking|data_literacy|leadership,sql,research_digest,briefing,ru,EU,2026-03-22T08:56:11.730813,2026-03-22T12:00:00,2026-03-22T12:00:00,Startup Signal,industry_media,Policy Desk,13,0.6975,0.8385,0.7959,0.88,0.9823,0.5134,0.9607,0.3021,0.6852,0.7701,active,"[0.2334,-0.1397,-0.2291,0.6733,-0.4482,-0.2973,0.0165,-0.2393,0.1538,0.0703,0.1013,-0.1859]"
news_0228,news,Design update every student should see today,"Global Science Desk covers design, startups, web for students who want personally relevant, current news.","Design update every student should see today focuses on design, startups, web and explains why the update matters now. It is written for students who bring design_thinking, figma, leadership and can deepen public_speaking while staying current on fast-moving developments.",design|startups|web,design_thinking|figma|leadership,public_speaking,breaking,briefing,en,MENA,2026-03-20T21:56:35.622868,2026-03-21T06:26:44.014671,2026-03-21T06:26:44.014671,Global Science Desk,science_media,Design Desk,6,0.7618,0.4346,0.5818,0.96,0.5343,0.6664,0.368,0.918,0.5327,0.9276,active,"[0.2943,0.4028,-0.1561,0.0814,0.0516,-0.4177,0.3566,0.3885,-0.026,-0.3783,0.348,0.011]"
news_0229,news,How the new Product rule changes the field,"Global Science Desk covers product, research, robotics for students who want personally relevant, current news.","How the new Product rule changes the field focuses on product, research, robotics and explains why the update matters now. It is written for students who bring critical_thinking, design_thinking, leadership and can deepen public_speaking while staying current on fast-moving developments.",product|research|robotics,critical_thinking|design_thinking|leadership,public_speaking,policy_watch,briefing,ru,MENA,2026-03-21T20:33:39.148850,2026-03-22T05:50:25.348373,2026-03-22T05:50:25.348373,Global Science Desk,science_media,Product Desk,3,0.7712,0.6689,0.7986,0.96,0.5418,0.9155,0.7198,0.5714,0.9392,0.8824,active,"[0.5544,0.0337,0.2165,-0.2868,-0.2302,-0.3535,0.0706,0.3154,-0.1224,0.3244,0.3996,0.0102]"
news_0230,news,What changed in Ai in the last 24 hours,"Lab Chronicle covers ai, cybersecurity, data for students who want personally relevant, current news.","What changed in Ai in the last 24 hours focuses on ai, cybersecurity, data and explains why the update matters now. It is written for students who bring analytics, prompt_engineering, python and can deepen leadership, react while staying current on fast-moving developments.",ai|cybersecurity|data,analytics|prompt_engineering|python,leadership|react,breaking,briefing,en,Global,2026-03-20T15:53:58.109065,2026-03-20T18:29:40.951506,2026-03-20T18:29:40.951506,Lab Chronicle,research_lab,Ai Desk,3,0.7498,0.6082,0.5614,0.97,0.5782,0.6917,0.249,0.799,0.6938,0.8973,active,"[0.4654,0.4433,-0.2582,0.4729,-0.2457,-0.2101,-0.2467,-0.0779,-0.1846,0.2543,0.1602,0.0277]"
news_0231,news,New Ai paper distilled for students,"Campus Pulse covers ai, cybersecurity, web for students who want personally relevant, current news.","New Ai paper distilled for students focuses on ai, cybersecurity, web and explains why the update matters now. It is written for students who bring javascript, react and can deepen design_thinking while staying current on fast-moving developments.",ai|cybersecurity|web,javascript|react,design_thinking,research_digest,live_blog,ru,US,2026-03-20T21:45:38.951017,2026-03-21T05:46:05.890090,2026-03-21T05:46:05.890090,Campus Pulse,student_media,Ai Desk,14,0.6788,0.7553,0.5204,0.76,0.6104,0.5469,0.3309,0.1762,0.5001,0.7815,active,"[0.5302,0.1694,-0.0434,0.0987,0.1858,-0.4731,0.0422,0.0588,0.1211,0.1523,-0.4051,-0.4615]"
news_0232,news,Ai product release with immediate implications,"Campus Pulse covers ai, science, startups for students who want personally relevant, current news.","Ai product release with immediate implications focuses on ai, science, startups and explains why the update matters now. It is written for students who bring critical_thinking and can deepen design_thinking, react while staying current on fast-moving developments.",ai|science|startups,critical_thinking,design_thinking|react,product_launch,briefing,en,Global,2026-03-22T02:11:35.070740,2026-03-22T11:28:01.030069,2026-03-22T11:28:01.030069,Campus Pulse,student_media,Ai Desk,7,0.7827,0.9506,0.8501,0.76,0.8396,0.8003,0.9143,0.2929,0.9477,0.8105,active,"[0.29,-0.3925,-0.052,0.5845,0.1711,-0.4786,-0.1372,-0.0779,0.1079,0.3067,-0.0965,-0.1387]"
news_0233,news,Design market pulse and hiring signal,"Security Brief covers design, robotics, startups for students who want personally relevant, current news.","Design market pulse and hiring signal focuses on design, robotics, startups and explains why the update matters now. It is written for students who bring design_thinking, figma and can deepen python while staying current on fast-moving developments.",design|robotics|startups,design_thinking|figma,python,market_map,analysis,en,Global,2026-03-22T00:17:05.779386,2026-03-22T08:54:45.912966,2026-03-22T08:54:45.912966,Security Brief,specialist_media,Design Desk,11,0.8005,0.6508,0.6834,0.94,0.7024,0.6278,0.8681,0.2836,0.5296,0.8114,active,"[0.1526,0.5305,0.2106,0.3741,-0.0331,-0.3415,-0.1306,0.463,0.0917,0.0239,0.2464,0.3035]"
news_0234,news,Data update every student should see today,"Startup Signal covers data, mobile for students who want personally relevant, current news.","Data update every student should see today focuses on data, mobile and explains why the update matters now. It is written for students who bring design_thinking, react and can deepen javascript while staying current on fast-moving developments.",data|mobile,design_thinking|react,javascript,breaking,live_blog,en,APAC,2026-03-22T03:24:33.100839,2026-03-22T06:05:07.826676,2026-03-22T06:05:07.826676,Startup Signal,industry_media,Data Desk,8,0.8295,0.7284,0.7203,0.88,0.562,0.5215,0.7921,1.0,0.6695,0.8681,active,"[0.5889,0.2907,0.1403,0.0216,0.1129,-0.3962,-0.0108,0.1493,0.2551,0.0621,-0.514,0.1527]"
news_0235,news,Ai alert reshapes student roadmap,"Global Science Desk covers ai, policy, robotics for students who want personally relevant, current news.","Ai alert reshapes student roadmap focuses on ai, policy, robotics and explains why the update matters now. It is written for students who bring public_speaking and can deepen design_thinking while staying current on fast-moving developments.",ai|policy|robotics,public_speaking,design_thinking,breaking,live_blog,en,MENA,2026-03-21T15:36:24.181706,2026-03-22T03:41:06.827816,2026-03-22T03:41:06.827816,Global Science Desk,science_media,Ai Desk,14,0.9164,0.8122,0.6225,0.96,0.7491,0.6702,0.6838,1.0,0.9973,0.8299,active,"[-0.0511,-0.0344,-0.0181,-0.3081,-0.2128,-0.2945,0.3866,0.5952,0.1498,0.4904,0.0462,-0.0135]"
news_0236,news,Design opportunity roundup for active students,"Startup Signal covers design, product for students who want personally relevant, current news.","Design opportunity roundup for active students focuses on design, product and explains why the update matters now. It is written for students who bring public_speaking and can deepen figma while staying current on fast-moving developments.",design|product,public_speaking,figma,student_opportunity,newsletter,ru,MENA,2026-03-21T11:21:14.204334,2026-03-21T20:18:35.844077,2026-03-21T20:18:35.844077,Startup Signal,industry_media,Design Desk,12,0.7253,0.7219,0.6403,0.88,0.501,0.7523,0.5734,0.2247,0.8482,0.7975,active,"[0.4211,0.0728,0.399,-0.2517,-0.4012,-0.0566,0.0903,0.4073,-0.3144,-0.0452,0.3917,-0.0479]"
news_0237,news,Research update every student should see today,"TechWire covers research, robotics for students who want personally relevant, current news.","Research update every student should see today focuses on research, robotics and explains why the update matters now. It is written for students who bring data_literacy, javascript and can deepen design_thinking, git while staying current on fast-moving developments.",research|robotics,data_literacy|javascript,design_thinking|git,breaking,analysis,en,Global,2026-03-21T17:26:57.997229,2026-03-22T02:10:19.978379,2026-03-22T02:10:19.978379,TechWire,newsroom,Research Desk,6,0.8827,0.5711,0.7231,0.93,0.5284,0.5177,0.6716,1.0,0.6412,0.9079,active,"[0.3096,0.2309,0.3803,-0.4122,-0.3232,-0.3985,-0.2416,-0.023,-0.028,0.3719,-0.1862,0.2011]"
news_0238,news,How the new Fintech rule changes the field,"Builder Weekly covers fintech, startups for students who want personally relevant, current news.","How the new Fintech rule changes the field focuses on fintech, startups and explains why the update matters now. It is written for students who bring analytics, leadership and can deepen figma, react while staying current on fast-moving developments.",fintech|startups,analytics|leadership,figma|react,policy_watch,analysis,ru,LATAM,2026-03-18T16:34:58.386532,2026-03-19T00:54:19.469558,2026-03-19T00:54:19.469558,Builder Weekly,company_blog,Fintech Desk,10,0.7415,0.3479,0.5919,0.82,0.4683,0.7228,0.0625,0.2756,0.5687,0.7988,hidden,"[0.3339,0.4905,-0.2847,0.42,0.1054,-0.0799,-0.5759,0.1055,0.0683,-0.1584,0.0122,0.0153]"
news_0239,news,Startups opportunity roundup for active students,"Lab Chronicle covers startups for students who want personally relevant, current news.","Startups opportunity roundup for active students focuses on startups and explains why the update matters now. It is written for students who bring leadership and can deepen design_thinking, prompt_engineering while staying current on fast-moving developments.",startups,leadership,design_thinking|prompt_engineering,student_opportunity,newsletter,en,Global,2026-03-22T02:38:38.109725,2026-03-22T11:02:25.836899,2026-03-22T11:02:25.836899,Lab Chronicle,research_lab,Startups Desk,5,0.7972,0.8673,0.9816,0.97,0.9471,0.8819,0.8825,0.2865,0.6958,0.8669,active,"[0.5524,0.4823,-0.4364,-0.0692,-0.1007,-0.4201,-0.1627,-0.0496,0.1003,-0.0423,0.0974,-0.1736]"
